clean_cooktop_name,brand,cooktop_type,cooktop_reviews,cooktop_price
Nunix 3 Gas Burners and 1 Electric Top Cooker with Shelf  LTS-02,nunix,gas,0,9500
4 Burner Table Top Gas Cooker White,Unknown,gas,0,4695
Nunix 3 Burner Gas Table Top Cooker ST-002 Auto ignition system,nunix,gas,0,2699
Ramtons 2 Burner Gas Cooker with Auto ignition Stainless Steel Ramtons cooktop with Whirlwind burners - Rg 538,ramtons,gas,0,6500
"Rashnik 1000W Electric Single Hotplate Cooker.Power indicator Light
Adjustable temperature control
Heat up quickly
Great for dorms or offices",rashnik,electric,0,1800
Rashnik Single SOLID Hot Plate Electric Burner -Has a non stick coated plate and various heating levels operations.,rashnik,electric,0,1499
Nunix Cooker 3 burner auto ignition table top cooker,nunix,Unknown,0,2899
 New Arrival Von gas burner  VCT2XWGX Table Top Dual Burner - Stainless Steel,von,gas,0,5499
ORIGINAL QUALITY Single coil raahinik FOR Kitchen  Dining room,Unknown,Unknown,0,1600
Nunix Classy 2 Burner Glass Table Top  2M Pipe  Free 13kg Reg,nunix,Unknown,0,3799
Sokany Portable Induction Cooktop-Touch Electric Ceramic Cooker Induction Cooker,sokany,electric,0,5399
"Rashnik Electric Double Spiral Coil 2-Burner, Table Top",rashnik,electric,0,2199
Electric Cooker  Single Spiral Coil Hotplate White one size,Unknown,electric,0,1200
DOUBLE  BURNER TABLE TOP GAS COOKER,Unknown,gas,0,4500
IPCONE 3 burner gas cooker - The stove has an auto ignition feature for lighting the burner.,ipcone,gas,0,3699
Nunix Two Burners Gas Stove 6KG Regulator  Pipe  Tightener- Recommended,nunix,gas,0,3800
"Eurochef Metalic 2 Burner.Auto ignition 
Stainless steel for easy cleaning
100 quality testing before package
Efficient burner for economic gas consumption
This gasburner will help you cook your fo",eurochef,gas,0,2998
"TITAN GEL  promotes the growth of the male member in a totally natural way, besides its effects are quick and without negative effects. Titan Gel   is the most viable solution when you want to expand",Unknown,Unknown,0,1766
Nunix Stainless Steel Table-Top Double Burner Gas Cooker SS-001 Nunix 2 burner gas cooktop with auto ignition,nunix,gas,0,2450
Nunix Stainless Steel Table Top Double Burner Gas Cooker SS-001 Nunix table top 2 burner gas cooktop with Auto ignition,nunix,gas,0,2500
Eurochef B-002D Table Top With Glass top and side two Burner Gas Cooker,eurochef,gas,0,2999
"3 Burner Eurochef Table Top Burner - This gas cooker combines affordability with top-notch quality, ensuring you get the best value for your money.",eurochef,gas,0,2699
Eurochef Single coil electric cooker - This Single Burner is Small and Compact Perfect for Travel. Can Be Used for Cooking Outdoors or in the Office,eurochef,electric,0,1299
Icook 3 Burner Gas Cooker Auto Ignition Glass Top Table Cooker Low Gas Consumption,Unknown,gas,2,4500
Veigapro Glass Table Top Double Burner Gas Cooker,veigapro,gas,3,2999
"Sokany Electric Stove, Single Burner Cooktop, Compact and Portable, Adjustable Temperature Hot Plate, 1000 Watts, StainlessMulti-Function Electric Stove Temperature Adjustable Household",sokany,electric,0,2199
Nunix 4 Gas Burners and Top Cooker with Shelf  LTS-01,nunix,gas,0,8400
"Rashnik Single SOLID Hot Plate Electric Burner - Ideal for home use, camping, travel and student dormitory rooms.",rashnik,electric,0,1499
Single Burner Electric Cooktop Compact  Portable 1000 Watts,Unknown,electric,0,1399
Rashnik 2 double electric hot plate cooker -This Electric Cooker Hot Plate has a portable yet powerful design which makes it possible for you to cook food in quick time,rashnik,electric,0,2599
-2 Gas Cooker Stainless Steel Double Burner Black,Unknown,gas,0,2999
Infrared Induction Cooker Sensor Touch Control,Unknown,Unknown,0,4720
Rashnik 1000W Single Cooking Plate Stove Electric Ring Hot Plate Cooker,rashnik,electric,0,1459
"Starlux 4 In 1 Table Top Gas Burner, Manual Ignition  free 6kg regulator  1.5 m pipe  2 hose clamps",Starlux,gas,0,4499
Two Burner Tabletop Gas Cooker Stainless Steel -,Unknown,gas,0,2999
Nunix Infrared 3 Burner Glass Top,nunix,Unknown,0,5000
Sokany Infrared Induction Cooker SK-3569.,sokany,Unknown,0,6999
"Rashnik Double Spiral Burner -Electric Two Coil HOT Plate Cooker.Heavy duty cast iron heating Coil
Power indicator Light
Adjustable temperature control
Heat up quickly
Great for dorms or offices
Port",rashnik,electric,0,2240
Portable Electric Stove Hot Plate Heater For Cooking 220V 1000W White EU,Unknown,electric,0,1699
Brand New Eurochef 3 GAS AND 1 ELECTRIC PLATE TABLE TOP GAS COOKER Super Infrared Heater Saving Gas cooker 2300W FOUR Cooking Plate Stove Three Gas and one Electric Ring Hot Plate Cooker,eurochef,gas,0,6500
AILYONS 2 Burner Glass Top Double Burner Cooktop,ailyons,Unknown,0,3399
Two Burner Tabletop Gas Cooker Stainless Steel Cookware,Unknown,gas,0,2400
Nunix Auto Ignition Table Top Glass Top 2 Burner Gas Cooker,nunix,gas,0,3799
"Veigapro Energy Efficient 2 Gas Burner,Gas Table Top Cooker plus free pipe and 6kg regulator",veigapro,gas,0,2799
Amaze Table top single Burner Gas Cooker  The stove has an auto-ignition feature for lighting the burner.Simply turn the burner knob to the desired flame size and the sparking is turned off auto,amaze,gas,0,2000
Modern White Electric Single Burner-Hot Plate Stove Heaters  Fans,Unknown,electric,2,1399
AILYONS Double Burner Stainless Steel Table Top,ailyons,Unknown,0,2399
Starlux 4 Burner Gas Stove Table Top,Starlux,gas,0,4800
"2 Burners Metallic Table Top Gas Cooker,EC-G002b",Unknown,gas,0,2299
Roch 3-GAS Burner Stainless Steel Table Top gas pipegas regulator,roch,gas,0,4799
"EDENBERG ELECTRIC COOKER INDUCCTION EB-62256
240 minute cooking timer and 24 hours preset timer
Shows voltage and power consumption
Flexible temperature adjustments",Edenberg,electric,0,5979
"AILYONS Metallic Stainless Two Burner Table Top.Two high-efficiency burners for simultaneous cooking.
Robust stainless steel construction for longevity and easy cleaning.
Compact table-top design, per",ailyons,Unknown,0,2200
HOTPLATE COOKTOP. Rashnik DOUBLE SPIRAL HOT PLATE 2 - Burner Table Top,rashnik,Unknown,0,1599
AILYONS Efficient Infrared Glass 2 Gas Burner  Pipe  Regulator,ailyons,gas,0,5699
Nunix Infrared Energy Gas Saving Three Burner Tampered Glass Top,nunix,gas,0,5399
2000W Rashnik Spiral double Hot Plate Electric Sprial Hotplate Cooker double coil Electric Cook Rashnik Double Coil Burner -RN-4078W topr White,rashnik,electric,0,2400
"Nunix 2 Burner Low Gas Consumption Glass Top Table Infrared Glass top double swirl burner saving 20 gas ,Auto ignition system,Stain resistant",nunix,gas,0,4099
Rashnik single electric hot plate  - It takes very little space and is perfect for homes and offices and especially ideal for people living in small apartments and students.,rashnik,electric,0,1800
AILYONS Gas Efficient Glass Top Table Cooker- 2 Burners,ailyons,gas,0,3899
Ecoa Energy Saving Jiko,Unknown,Unknown,0,5210
stainless steel Velton 2 burner Gas cooker velton Table Top burner auto ignition gas stove,velton,gas,0,2500
2 Burner Glass Top Gas Cooker  Infrared Double Burner,Unknown,gas,0,4300
Nunix AutomaticTable top and front glass kitchen double burner,nunix,Unknown,0,4483
AILYONS Stainless Steel Two Burner Gas Stove With  - Auto Ignition ailyons cooktop  2 gas burner gas cooker,ailyons,gas,1,2100
Redberry Teflon Table Top Double gas Burner  with  whirlwind burners Auto ignition Energy saving Stainless steel 2 burner redberry table top gas cooker with double,Unknown,gas,0,4800
AILYONS Glass Top Double Burner GS014-2,ailyons,Unknown,0,3300
Roch 3 burner glass cookerThis gasburner will help you cook your food perfectly every time,roch,gas,0,3765
Ipcone 3 burner glass top cooker - Simplifies cooking tasks with reliable performance,ipcone,Unknown,0,3499
Nunix Gas Cooker-3 Burner Table Top. Auto Ignition,nunix,gas,0,3299
Jikikoa energy saving for kitchen,Unknown,Unknown,0,6900
Double Electric SOLID Hotplate -Cookerburner,Unknown,electric,0,1980
"Eurochef Glass Gas Stove, 2 Burners Gas Cooker",eurochef,gas,0,3299
"Eurochef Glass Gas Stove, 2 Burners Gas Cooker.",eurochef,gas,0,3299
4 BUNNER COOKTOP WITH SHELVES,Unknown,Unknown,0,8999
Generic 1000W Electric Single Spiral Coil Hotplate Cooker,generic,electric,0,1799
PROMOTIONNunix Table Top Double Burner Gas Stove Cooker  Pipe  RegulatorStainless steel body for durability  easy cleaning. Efficient burner for economic,nunix,gas,0,3506
Rashnik 2 Burner Table Top Gas Cooker Stove - Stainless Steel2 gas burner copper colored Non stick coated surface Auto Ignition Safe reliable and easy to,rashnik,gas,0,3252
Ipcone 2 burner stainless cooker  - Simplifies cooking tasks with reliable performance,ipcone,Unknown,0,2700
Brand NewEurochef  Top Infrared Double Burner Gas stove Super Infrared Heater Saving Gas cooker 2300W Double Cooking Plate Stove Gas Ring Hot Plate Cooker,eurochef,gas,0,3800
High quality Rashnik table top glass kitchen double burner,rashnik,Unknown,0,4350
Nunix Auto Ignition Table Top 2 Burner Gas Cooker. The stove has an auto ignition feature for lighting the burner.Simply turn the burner knob to the desired flame size and the sparking is turn,nunix,gas,0,3087
"AILYONS 2 Burner Table Top  Pipe  Regulator,,",ailyons,Unknown,0,3299
Nunix Infrared Auto Ignition Glass Gas Stove 2 Burner-saves Gas,nunix,gas,0,4499
Nunix 2 Burner Table Top Gas Stove,nunix,gas,0,2899
"AILYONS GS014, 2 Burner Glass Top  Infrared Double Burner  Gifts",ailyons,Unknown,0,3499
Rashnik Double Spiral Electric Hotplate,rashnik,electric,2,2200
Nunix Table Top Gas Cooker Stainless Steel-with 2 Burners,nunix,gas,0,2799
2 Gas Cooker Double Burner Gas stove,Unknown,gas,0,2399
Premier 4 Burner Gas Stove Table Top,premier,gas,0,7500
Veigapro 2 Burner - Glass Top And Gas Stove Double Burne,veigapro,gas,0,3299
Rashnik single hot plate with non stick coated plate,rashnik,Unknown,0,1800
High quality Rashnik table top glass kitchen double burner for Gas Cooker,rashnik,gas,0,4673
"Double electric Hotplate 2000w overheat protection 
non stick coating",Unknown,electric,0,2299
Table top metallic kitchen double burner,Unknown,Unknown,0,3050
Electric Cooker  Single Spiral Coil Compact Solid Hotplate,Unknown,electric,0,1199
Nunix 2 Burner - Glass Top And Infrared Gas Stove Double Burner  Cooktops,nunix,gas,0,4999
"new arrivals sokany double induction sokany stove .Stainless Steel
Auto Ignition with piezo
Whirlwind burner for more durability and efficiency
Exquisite finish
Stain-resistant
Honeycombo Str",sokany,Unknown,0,4600
Generic Single Burner Electric Cooktop Compact  Portable 1000 Watts,generic,electric,4,1050
"Eurochef EC-G002B Metal table top Gas Stove, 2 Burners Gas Cooker, Table Top",eurochef,gas,0,2450
"TWO BURNER. Eurochef Glass Gas Stove, 2 Burners Gas Cooker, Table Top ON OFFER SELLING AT A PROMOTION PRICES ONLY KSH 3866",eurochef,gas,0,3835
"Nunix sc002 Stainless Steel Table gas Top Double Burner Gas Cooker Stainless Steel
Auto Ignition with piezo
Exquisite finish
Stain-resistant
Black Porcelain Enamel Grill
High Temperature",nunix,gas,0,3159
Eurochef Modern Double Spiral Electric HotplateThis portable single spiral hot plate which has a temperature control knob and a comes with a chrome drip pan which makes it easy to clean. Has efficient,eurochef,electric,0,2480
Starlux SGS-6004 Deluxe 4 Burners Gas Stove Efficient burner for economic gas consumption.,Starlux,gas,0,3890
CLEARANCE OFFER Ipcone Cooker 2 Burner - Glass Top And Gas Stove Double Burner 8112-2,ipcone,gas,0,3499
4bunner cooktop,Unknown,Unknown,0,4274
VELTON Two Burner Table Top Gas Cooker-,velton,gas,0,2469
"Single electric Hotplate 1000w overheat protection 
non stick coating",Unknown,electric,0,1399
SPECIAL OFFERS. Nunix 2-Burner GG PRO-004 Table Glass Top Gas Cooker BEST PRICES ONLY DONT BE LEFT OUT,nunix,gas,0,3555
COOKTOP. Nunix Original Low Gas Consumption Three Burner Glass Top Infrared Gas Stove NOW AVAILABLE SELLING AT A WHOLASALE PRICES ONLY DONT BE LEFT OUT,nunix,gas,0,5299
SPECIAL OFFERS. Nunix Infrared Glass Top Gas Saving Cooker Two Burner COMES WITH A FREE REGULATOR AND A FREE 1M PIPE,nunix,gas,0,4011
double electric coil cooker,Unknown,electric,0,2199
Modern Double Spiral Electric Hotplate cooker,Unknown,electric,0,1899
"Electric Stove, Single Burner Cooktop, Compact and Portable, Adjustable Temperature Hot Plate, 1000 Watts, Stainless",Unknown,electric,0,1199
Nunix 2 Burner Table Top Gas Stove  Pipe  6kg Regulator  Tightener,nunix,gas,0,3900
CLEARANCE OFFER AILYONS 2 Burner Gas Cooker Stainless Steel Double Burner Gas Stove,ailyons,gas,0,2399
Nunix Cooker 3 Gas  1 Electric Hot Plate With 60L Oven,nunix,gas,0,27000
"SPECIAL OFFERS. Nunix 3 Burner Low Gas Consumption Glass Top Table Infrared Cooker NOW AVAILABLE durable stainless steel body
Brass fire cover against high temperature deformation",nunix,gas,0,5290
Double Coiled Burner - Electric Hot Plate,Unknown,electric,0,2299
Electric Single Burner 1000W Stainless Steel Hot Plate Cooktop,Unknown,electric,0,925
Hr Strong Non-lust Meko Gas BurnerFree Gas Lighter,Unknown,gas,0,1399
starlux deluxe 4 gas table top burner gas stove SGS-6004 starlux full gas table top gas cooker gas,Starlux,gas,0,4000
"Nunix sc002 Stainless Steel Table gas Top Double Burner Gas CookerAuto ignition 
Stainless steel for easy cleaning
100 quality testing before package
Efficient burner for economic gas consumption
Thi",nunix,gas,0,2790
"Sokany Electric Infrared Ceramic Stove Induction Cooker The body of the electric stove is made of aluminum. Compact size, light weight 2.6 kg and convenient side handles make it easy to carry from place to place.",sokany,electric,0,7198
Roch 3 gas burner stainless Steel gas table top,roch,gas,0,3599
"prepare lovely, straight chips in seconds with the Master Class Stainless Steel French fry cutter. With its easy lever arm action, it only takes a gentle push to cut a potato into 36 perfectly sized c",Unknown,Unknown,0,2599
Hot Plate Electri double  Sprial Hotplate Cooker double coil Gas Cooker White,Unknown,gas,0,1700
Stainless steel table top kitchen double Gas Cooker burner,Unknown,gas,0,3626
Share this product   AILYONS Table Top Stainless Steel 2 Burner Gas Cooker Plus 6kg Regulator And Pipe,ailyons,gas,0,2450
Ipcone 2 Burner Gas Cooker Double Burner Gas Cooker Saving Gas cooker,ipcone,gas,0,3669
Single Sprial Electric Cooker Free Stainles Kettle,Unknown,electric,0,1990
"AILYONS GS017 Gas Cooker Double Burner Stainless Steel Table Top- Auto ignition, Easy to clean and maintain. Saves energy and time and best for your office and household cooking.",ailyons,gas,0,2470
Ipcone glass 2 burner cooker -This Table Top Gas Burner has a blue flame control channel that regulates the flame for optimum use,ipcone,gas,0,2999
2 BURNER- AILYONS 2 Burner - Glass Top And Gas Stove Double Burner This  2-Burner Gas Stove combines the versatility and cook quality of a patio grill with portability of a traditional camp stove. Th,ailyons,gas,0,3833
Nunix 3 Burner Low Gas Consumption Glass Top Table Infrared Cooker easy to clean  Glass top double swirl burner saving 20 gas  Auto ignition system  durable stainless steel body Brass fire cover agai,nunix,gas,0,4700
Modern  Electric Single Hotplate -CookerburnerHeavy duty cast iron heating plate Power indicator Light Adjustable temperature 1000w,Unknown,electric,0,1999
2 BURNER- Nunix 2-Burner Table Glass Top Gas Cooker This gasburner will help you cook your food perfectly every time. It provides even distribution of he,nunix,gas,0,3999
Nunix Stainless Steel Table Top Double Burner Gas Stove-Gas Cooker GraySteel body for durability  easy cleaning. Efficient burner for economic gas consumptio,nunix,gas,0,2350
"Jamespot Multi-functional Touch Electric Ceramic Cooker Induction CookerI, the use of microcomputer control system, advanced microcomputer control system is",jamespot,electric,0,7499
Gas Cooker Double Burner Stainless Steel Table Top,Unknown,gas,0,2999
Silver Crest Induction cooker double  3500watts,silver crest,Unknown,0,10750
"Sokany Electric Stove, Single Burner Cooktop, Compact and Portable, Adjustable Temperature Hot Plate, 1000 Watts, Stainless Multi-Function Electric Stove Temperature Adjustable Household",sokany,electric,0,2299
Nunix Table Top Gas Cooker  Gas Pipe  6KG Regulatorgas Lighter,nunix,gas,0,4290
Generic Quality Electric Cooker  Single Sprial Hotplate,generic,electric,0,941
Electric Single Spiral Coil Hotplate Cooker,Unknown,electric,0,1199
Nunix AutomaticTable top and front glass kitchen double burner for Gas Cooker,nunix,gas,0,4796
SPECIAL OFFERS Nunix Table Top Double Burner Gas Stove Cooker COMES WITH A FREE 2M GAS PIPE Pipe AND A FREE  Regulator,nunix,gas,0,2938
Cooking Gas Regulator 13Kg- Grey.,Unknown,gas,0,650
icook Two Burner Gas Cooker Auto Ignition Glass Top Table Cooker Low Gas Consumption Black,Unknown,gas,0,3999
SPECIAL OFFERS. Nunix Two Burners Gas Stove COMES WITH A FREE 6KG Regulator AND A FREE Pipe FOR CUSTOMER APRRECIATION LIMITED STOCK STOCK DONT BE LEFT OUT,nunix,gas,0,2899
"Nunix Infrared 3 Burner Glass Table Top Gas Stove Low Gas Consumption CookerQuality Performance

Quality is designed into the product from its conception. An uncompromising commitment to quality and c",nunix,gas,0,5000
Nunix Stainless  2 Burner Table Top Glass Burner Now Available Best Prices Only Dont Be Left out,nunix,Unknown,0,3616
Hr Strong Non-lust Meko Gas Burner,Unknown,gas,0,999
Energy saving kitchen charcoal Jikokoa.jiko okoa for kitchen and dining oom,jikokoa,Unknown,0,4000
Energy saving kitchen charcoal Jikokoa.jiko okoa for kitchen and dining room and good for commercial use,jikokoa,Unknown,0,6500
"Nunix Glass Table Top Double Burner Gas Stove Nunix offers affordable, quality, energy-efficient home appliances . The brand is well known for their high-quality, top of the range",nunix,gas,0,3800
Nunix InfraRed GlassTop 2 Burner Low Gas Cooker,nunix,gas,0,4340
"Nunix 3 Burner, Low Gas Consumption, Glass Top, Table Infrared Cooker",nunix,gas,0,5220
Rashnik Portable Single Coiled Electric Burner -Hot Coil Plate.This Single Burner is Small and Compact Perfect for Travel. Can Be Used for Cooking Outdoors or in the Office. Can Be Used for Cooking Ou,rashnik,electric,0,1290
Jiko koa medium size HIGH QUALITY AND DURABLEE for  Kitchen  Dining room,jiko koa,Unknown,0,7000
"Share this product


Amaze TableTop Single Gas Burner Cooker Stove",amaze,gas,0,1925
Eurochef Table Top Stainless Steel 2 Burner Gas Cooker - Auto igition,eurochef,gas,0,2558
Jikokoa Xtra Stove,jikokoa,Unknown,0,5807
"CLEARANCE OFFER AILYONS 2 Burner - Glass Top Gas Stove Double Burner,Gas Efficient",ailyons,gas,0,3599
Rashnik Classic Portable Electric Hot Plate Single Burner.This Single Burner is Small and Compact Perfect for Travel. Can Be Used for Cooking Outdoors or in the Office. Can Be Used for Cooking Outdoor,rashnik,electric,0,1715
"boko glass cooker The
 2 Burner Gas Cooker is the perfect addition to any kitchen. It features
 2 burners with auto ignition, a glass top for easy cleaning, and low 
gas consumption for energy savings",boko,gas,0,3160
